bet_id,player_id,bet_ts,stake,currency,product,payout,is_currency_valid,stake_brl,payout_brl,ggr_brl,_ingested_at
B0000860,P00073,2023-12-27T15:25:00.000Z,994.50,BRL,casino,0.00,true,994.5,0.0,994.5,2026-07-31T12:59:56.604Z
B0000861,P00073,2023-12-06T20:00:00.000Z,520.69,BRL,casino,0.00,true,520.69,0.0,520.69,2026-07-31T12:59:56.604Z
B0000862,P00073,2023-11-06T02:14:00.000Z,147.91,BRL,casino,0.00,true,147.91,0.0,147.91,2026-07-31T12:59:56.604Z
B0000863,P00073,2023-12-17T06:49:00.000Z,90.76,BRL,casino,291.24,true,90.76,291.24,-200.48,2026-07-31T12:59:56.604Z
B0000864,P00073,2024-01-14T07:09:00.000Z,937.37,BRL,sports,0.00,true,937.37,0.0,937.37,2026-07-31T12:59:56.604Z
B0000865,P00073,2024-01-11T05:25:00.000Z,937.38,BRL,casino,2355.09,true,937.38,2355.09,-1417.71,2026-07-31T12:59:56.604Z
B0000866,P00073,2023-11-11T03:39:00.000Z,536.59,BRL,casino,0.00,true,536.59,0.0,536.59,2026-07-31T12:59:56.604Z
B0000867,P00073,2024-01-14T19:51:00.000Z,953.32,BRL,sports,3158.11,true,953.32,3158.11,-2204.79,2026-07-31T12:59:56.604Z
B0000868,P00073,2023-12-05T13:44:00.000Z,544.57,BRL,casino,0.00,true,544.57,0.0,544.57,2026-07-31T12:59:56.604Z
B0000869,P00073,2024-01-09T19:39:00.000Z,650.13,BRL,sports,1685.71,true,650.13,1685.71,-1035.58,2026-07-31T12:59:56.604Z
B0000870,P00073,2023-11-16T09:51:00.000Z,454.60,BRL,sports,0.00,true,454.6,0.0,454.6,2026-07-31T12:59:56.604Z
B0000871,P00073,2024-01-01T08:30:00.000Z,239.10,BRL,sports,0.00,true,239.1,0.0,239.1,2026-07-31T12:59:56.604Z
B0000872,P00073,2024-01-14T04:49:00.000Z,658.44,BRL,sports,1722.37,true,658.44,1722.37,-1063.93,2026-07-31T12:59:56.604Z
B0000873,P00073,2023-11-14T13:31:00.000Z,665.37,BRL,casino,0.00,true,665.37,0.0,665.37,2026-07-31T12:59:56.604Z
B0000874,P00073,2024-01-14T19:53:00.000Z,100.98,EUR,sports,236.66,true,529.69,1241.4,-711.71,2026-07-31T12:59:56.604Z
B0000875,P00073,2023-12-16T00:41:00.000Z,200.17,BRL,casino,0.00,true,200.17,0.0,200.17,2026-07-31T12:59:56.604Z
B0000876,P00073,2024-01-12T03:03:00.000Z,33.41,EUR,casino,0.00,true,175.25,0.0,175.25,2026-07-31T12:59:56.604Z
B0000877,P00075,2024-03-02T12:01:00.000Z,108.80,EUR,sports,0.00,true,574.38,0.0,574.38,2026-07-31T12:59:56.604Z
B0000878,P00075,2024-02-03T06:23:00.000Z,95.27,EUR,casino,0.00,true,499.56,0.0,499.56,2026-07-31T12:59:56.604Z
B0000879,P00075,2024-02-14T07:08:00.000Z,92.10,EUR,casino,0.00,true,483.06,0.0,483.06,2026-07-31T12:59:56.604Z
B0000880,P00075,2024-02-19T15:47:00.000Z,43.91,EUR,casino,0.00,true,229.64,0.0,229.64,2026-07-31T12:59:56.604Z
B0000881,P00075,2024-03-03T11:57:00.000Z,39.66,EUR,sports,0.00,true,209.37,0.0,209.37,2026-07-31T12:59:56.604Z
B0000882,P00075,2024-02-25T21:11:00.000Z,46.37,EUR,casino,0.00,true,243.04,0.0,243.04,2026-07-31T12:59:56.604Z
B0000883,P00075,2024-03-14T02:37:00.000Z,165.43,EUR,sports,567.07,true,882.87,3026.34,-2143.47,2026-07-31T12:59:56.604Z
B0000884,P00075,2024-02-10T01:55:00.000Z,106.78,EUR,sports,0.00,true,562.86,0.0,562.86,2026-07-31T12:59:56.604Z
B0000885,P00075,2024-03-24T10:24:00.000Z,65.25,EUR,casino,175.22,true,347.43,932.98,-585.55,2026-07-31T12:59:56.604Z
B0000886,P00075,2024-01-15T04:16:00.000Z,132.54,EUR,sports,0.00,true,696.6,0.0,696.6,2026-07-31T12:59:56.604Z
B0000887,P00075,2024-01-13T10:36:00.000Z,110.29,EUR,sports,303.68,true,578.53,1592.95,-1014.42,2026-07-31T12:59:56.604Z
B0000888,P00075,2024-01-27T19:21:00.000Z,105.23,EUR,sports,174.48,true,552.57,916.21,-363.64,2026-07-31T12:59:56.604Z
B0000889,P00075,2024-02-16T01:18:00.000Z,15.97,EUR,casino,33.66,true,83.93,176.89,-92.96,2026-07-31T12:59:56.604Z
B0000890,P00075,2024-01-26T06:56:00.000Z,58.03,EUR,sports,166.93,true,304.72,876.57,-571.85,2026-07-31T12:59:56.604Z
B0000891,P00075,2024-03-06T03:27:00.000Z,148.18,EUR,casino,0.00,true,785.21,0.0,785.21,2026-07-31T12:59:56.604Z
B0000892,P00075,2024-02-22T15:41:00.000Z,47.24,EUR,sports,0.00,true,248.15,0.0,248.15,2026-07-31T12:59:56.604Z
B0000893,P00075,2024-02-18T09:39:00.000Z,138.89,EUR,sports,279.71,true,729.89,1469.93,-740.04,2026-07-31T12:59:56.604Z
B0000894,P00075,2024-03-20T01:30:00.000Z,11.46,EUR,sports,0.00,true,60.82,0.0,60.82,2026-07-31T12:59:56.604Z
B0000895,P00075,2024-02-16T11:49:00.000Z,41.89,EUR,casino,0.00,true,220.14,0.0,220.14,2026-07-31T12:59:56.604Z
B0000896,P00075,2024-03-04T18:27:00.000Z,24.81,EUR,casino,75.94,true,130.46,399.33,-268.87,2026-07-31T12:59:56.604Z
B0000897,P00075,2024-01-20T08:48:00.000Z,151.34,EUR,casino,0.00,true,790.51,0.0,790.51,2026-07-31T12:59:56.604Z
B0000898,P00075,2024-03-21T05:21:00.000Z,52.97,EUR,casino,123.59,true,280.56,654.61,-374.05,2026-07-31T12:59:56.604Z
B0000899,P00075,2024-03-22T20:50:00.000Z,128.52,EUR,casino,261.74,true,684.32,1393.66,-709.34,2026-07-31T12:59:56.604Z
B0000900,P00075,2024-02-04T01:05:00.000Z,53.99,EUR,casino,0.00,true,283.1,0.0,283.1,2026-07-31T12:59:56.604Z
B0000901,P00076,2023-11-06T06:14:00.000Z,883.08,BRL,sports,2687.86,true,883.08,2687.86,-1804.78,2026-07-31T12:59:56.604Z
B0000902,P00076,2023-11-12T20:52:00.000Z,135.47,BRL,sports,0.00,true,135.47,0.0,135.47,2026-07-31T12:59:56.604Z
B0000903,P00076,2023-12-14T00:13:00.000Z,73.90,BRL,casino,146.46,true,73.9,146.46,-72.56,2026-07-31T12:59:56.604Z
B0000904,P00076,2024-01-13T10:39:00.000Z,683.58,BRL,casino,1267.38,true,683.58,1267.38,-583.8,2026-07-31T12:59:56.604Z
B0000905,P00076,2023-12-22T10:54:00.000Z,995.12,BRL,sports,0.00,true,995.12,0.0,995.12,2026-07-31T12:59:56.604Z
B0000906,P00076,2023-12-27T14:09:00.000Z,639.14,BRL,sports,2162.69,true,639.14,2162.69,-1523.55,2026-07-31T12:59:56.604Z
B0000907,P00077,2023-10-27T21:18:00.000Z,984.87,BRL,sports,0.00,true,984.87,0.0,984.87,2026-07-31T12:59:56.604Z
B0000908,P00077,2023-10-08T18:47:00.000Z,806.36,BRL,sports,1975.37,true,806.36,1975.37,-1169.01,2026-07-31T12:59:56.604Z
B0000909,P00077,2023-10-16T20:41:00.000Z,130.66,BRL,sports,0.00,true,130.66,0.0,130.66,2026-07-31T12:59:56.604Z
B0000910,P00077,2023-11-13T01:15:00.000Z,97.14,BRL,casino,118.38,true,97.14,118.38,-21.24,2026-07-31T12:59:56.604Z
B0000911,P00077,2023-10-20T06:34:00.000Z,207.94,BRL,sports,0.00,true,207.94,0.0,207.94,2026-07-31T12:59:56.604Z
B0000912,P00077,2023-11-22T18:57:00.000Z,521.09,BRL,casino,1171.86,true,521.09,1171.86,-650.77,2026-07-31T12:59:56.604Z
B0000913,P00077,2023-11-03T12:17:00.000Z,264.04,BRL,casino,0.00,true,264.04,0.0,264.04,2026-07-31T12:59:56.604Z
B0000914,P00077,2023-10-12T05:39:00.000Z,863.42,BRL,sports,0.00,true,863.42,0.0,863.42,2026-07-31T12:59:56.604Z
B0000915,P00077,2023-11-05T07:42:00.000Z,855.60,BRL,sports,0.00,true,855.6,0.0,855.6,2026-07-31T12:59:56.604Z
B0000916,P00077,2023-11-19T01:30:00.000Z,551.63,BRL,sports,1219.62,true,551.63,1219.62,-667.99,2026-07-31T12:59:56.604Z
B0000917,P00077,2023-10-08T02:36:00.000Z,218.99,BRL,sports,624.02,true,218.99,624.02,-405.03,2026-07-31T12:59:56.604Z
B0000918,P00077,2023-11-26T12:39:00.000Z,329.19,BRL,sports,831.63,true,329.19,831.63,-502.44,2026-07-31T12:59:56.604Z
B0000919,P00077,2023-11-20T05:54:00.000Z,175.34,BRL,sports,382.65,true,175.34,382.65,-207.31,2026-07-31T12:59:56.604Z
B0000920,P00077,2023-11-13T05:23:00.000Z,555.37,BRL,sports,1811.85,true,555.37,1811.85,-1256.48,2026-07-31T12:59:56.604Z
B0000921,P00077,2023-11-23T05:26:00.000Z,895.05,BRL,sports,2218.53,true,895.05,2218.53,-1323.48,2026-07-31T12:59:56.604Z
B0000922,P00078,2024-02-29T02:51:00.000Z,738.43,BRL,casino,0.00,true,738.43,0.0,738.43,2026-07-31T12:59:56.604Z
B0000923,P00078,2024-02-15T12:49:00.000Z,24.46,BRL,casino,78.04,true,24.46,78.04,-53.58,2026-07-31T12:59:56.604Z
B0000924,P00078,2024-02-25T13:54:00.000Z,120.90,BRL,casino,0.00,true,120.9,0.0,120.9,2026-07-31T12:59:56.604Z
B0000925,P00078,2024-02-06T03:57:00.000Z,178.46,BRL,casino,236.91,true,178.46,236.91,-58.45,2026-07-31T12:59:56.604Z
B0000926,P00078,2024-02-22T19:08:00.000Z,720.17,BRL,sports,2036.79,true,720.17,2036.79,-1316.62,2026-07-31T12:59:56.604Z
B0000927,P00078,2024-02-10T07:50:00.000Z,131.98,EUR,sports,399.17,true,695.69,2104.1,-1408.41,2026-07-31T12:59:56.604Z
B0000928,P00078,2024-02-23T10:51:00.000Z,42.47,BRL,casino,125.30,true,42.47,125.3,-82.83,2026-07-31T12:59:56.604Z
B0000929,P00078,2024-02-22T15:46:00.000Z,864.30,BRL,casino,2396.08,true,864.3,2396.08,-1531.78,2026-07-31T12:59:56.604Z
B0000930,P00078,2024-02-27T07:03:00.000Z,188.73,BRL,sports,0.00,true,188.73,0.0,188.73,2026-07-31T12:59:56.604Z
B0000931,P00078,2024-02-12T12:50:00.000Z,48.02,USD,casino,66.68,true,236.05,327.77,-91.72,2026-07-31T12:59:56.604Z
B0000932,P00078,2024-02-09T22:55:00.000Z,350.15,BRL,sports,0.00,true,350.15,0.0,350.15,2026-07-31T12:59:56.604Z
B0000933,P00078,2024-02-06T22:47:00.000Z,644.70,BRL,casino,2148.00,true,644.7,2148.0,-1503.3,2026-07-31T12:59:56.604Z
B0000934,P00078,2024-02-27T10:03:00.000Z,40.57,USD,sports,129.66,true,199.66,638.11,-438.45,2026-07-31T12:59:56.604Z
B0000935,P00078,2024-02-06T10:38:00.000Z,992.22,BRL,sports,2757.95,true,992.22,2757.95,-1765.73,2026-07-31T12:59:56.604Z
B0000936,P00078,2024-02-10T01:10:00.000Z,635.12,BRL,sports,0.00,true,635.12,0.0,635.12,2026-07-31T12:59:56.604Z
B0000937,P00078,2024-02-27T01:07:00.000Z,960.31,BRL,sports,2814.78,true,960.31,2814.78,-1854.47,2026-07-31T12:59:56.604Z
B0000938,P00078,2024-02-09T00:39:00.000Z,21.80,USD,sports,0.00,true,107.02,0.0,107.02,2026-07-31T12:59:56.604Z
B0000939,P00078,2024-02-20T17:59:00.000Z,132.68,USD,sports,0.00,true,650.45,0.0,650.45,2026-07-31T12:59:56.604Z
B0000940,P00078,2024-02-12T02:24:00.000Z,748.04,BRL,casino,1402.81,true,748.04,1402.81,-654.77,2026-07-31T12:59:56.604Z
B0000941,P00078,2024-02-12T20:51:00.000Z,662.04,BRL,casino,0.00,true,662.04,0.0,662.04,2026-07-31T12:59:56.604Z
B0000942,P00078,2024-02-22T11:25:00.000Z,36.05,USD,sports,45.14,true,177.18,221.85,-44.67,2026-07-31T12:59:56.604Z
B0000943,P00078,2024-02-16T12:24:00.000Z,578.55,BRL,sports,873.41,true,578.55,873.41,-294.86,2026-07-31T12:59:56.604Z
B0000944,P00078,2024-02-06T06:22:00.000Z,593.44,BRL,casino,0.00,true,593.44,0.0,593.44,2026-07-31T12:59:56.604Z
B0000945,P00078,2024-02-08T16:36:00.000Z,737.30,BRL,casino,2463.03,true,737.3,2463.03,-1725.73,2026-07-31T12:59:56.604Z
B0000946,P00078,2024-02-10T17:14:00.000Z,585.54,BRL,casino,0.00,true,585.54,0.0,585.54,2026-07-31T12:59:56.604Z
B0000947,P00078,2024-02-09T06:19:00.000Z,426.74,BRL,sports,832.68,true,426.74,832.68,-405.94,2026-07-31T12:59:56.604Z
B0000948,P00078,2024-02-12T02:09:00.000Z,263.06,BRL,casino,765.00,true,263.06,765.0,-501.94,2026-07-31T12:59:56.604Z
B0000949,P00078,2024-02-07T10:03:00.000Z,365.01,BRL,sports,631.78,true,365.01,631.78,-266.77,2026-07-31T12:59:56.604Z
B0000950,P00078,2024-02-25T01:27:00.000Z,445.90,BRL,sports,0.00,true,445.9,0.0,445.9,2026-07-31T12:59:56.604Z
B0000951,P00078,2024-02-19T21:21:00.000Z,130.85,BRL,casino,352.67,true,130.85,352.67,-221.82,2026-07-31T12:59:56.604Z
B0000952,P00079,2023-09-25T03:45:00.000Z,686.03,BRL,casino,0.00,true,686.03,0.0,686.03,2026-07-31T12:59:56.604Z
B0000953,P00079,2023-09-17T21:25:00.000Z,129.07,BRL,casino,0.00,true,129.07,0.0,129.07,2026-07-31T12:59:56.604Z
B0000954,P00079,2023-10-13T08:43:00.000Z,893.58,BRL,casino,1205.64,true,893.58,1205.64,-312.06,2026-07-31T12:59:56.604Z
B0000955,P00079,2023-10-08T03:53:00.000Z,844.29,BRL,sports,0.00,true,844.29,0.0,844.29,2026-07-31T12:59:56.604Z
B0000956,P00079,2023-09-23T11:49:00.000Z,254.84,BRL,sports,370.61,true,254.84,370.61,-115.77,2026-07-31T12:59:56.604Z
B0000957,P00079,2023-10-17T18:35:00.000Z,31.51,BRL,sports,0.00,true,31.51,0.0,31.51,2026-07-31T12:59:56.604Z
B0000958,P00081,2023-10-29T08:02:00.000Z,188.70,USD,sports,0.00,true,943.93,0.0,943.93,2026-07-31T12:59:56.604Z
B0000959,P00081,2023-11-06T00:46:00.000Z,117.61,EUR,sports,181.20,true,621.99,958.29,-336.3,2026-07-31T12:59:56.604Z
B0000960,P00081,2023-10-25T09:15:00.000Z,93.23,USD,sports,120.98,true,471.93,612.4,-140.47,2026-07-31T12:59:56.604Z
B0000961,P00081,2023-11-02T18:18:00.000Z,67.10,USD,casino,0.00,true,336.14,0.0,336.14,2026-07-31T12:59:56.604Z
B0000962,P00081,2023-11-06T01:12:00.000Z,98.91,USD,sports,209.83,true,493.86,1047.68,-553.82,2026-07-31T12:59:56.604Z
B0000963,P00081,2023-10-05T11:22:00.000Z,37.16,USD,casino,0.00,true,188.44,0.0,188.44,2026-07-31T12:59:56.604Z
B0000964,P00081,2023-10-31T02:35:00.000Z,119.64,USD,sports,0.00,true,601.91,0.0,601.91,2026-07-31T12:59:56.604Z
B0000965,P00081,2023-10-25T02:25:00.000Z,134.54,USD,sports,0.00,true,681.04,0.0,681.04,2026-07-31T12:59:56.604Z
B0000966,P00081,2023-11-01T08:09:00.000Z,167.83,USD,sports,0.00,true,839.18,0.0,839.18,2026-07-31T12:59:56.604Z
B0000967,P00081,2023-10-26T15:30:00.000Z,105.40,USD,sports,0.00,true,531.1,0.0,531.1,2026-07-31T12:59:56.604Z
B0000968,P00081,2023-10-06T05:37:00.000Z,81.19,USD,sports,155.43,true,410.2,785.28,-375.08,2026-07-31T12:59:56.604Z
B0000969,P00081,2023-10-08T14:07:00.000Z,11.06,USD,casino,0.00,true,55.88,0.0,55.88,2026-07-31T12:59:56.604Z
B0000970,P00081,2023-10-06T11:52:00.000Z,46.71,EUR,casino,138.59,true,248.15,736.26,-488.11,2026-07-31T12:59:56.604Z
B0000971,P00081,2023-11-09T05:11:00.000Z,669.37,BRL,sports,0.00,true,669.37,0.0,669.37,2026-07-31T12:59:56.604Z
B0000972,P00081,2023-10-20T04:53:00.000Z,100.87,USD,casino,0.00,true,509.0,0.0,509.0,2026-07-31T12:59:56.604Z
B0000973,P00081,2023-10-29T03:04:00.000Z,106.31,USD,sports,0.00,true,531.79,0.0,531.79,2026-07-31T12:59:56.604Z
B0000974,P00081,2023-11-02T07:35:00.000Z,137.35,USD,casino,0.00,true,688.06,0.0,688.06,2026-07-31T12:59:56.604Z
B0000975,P00081,2023-10-10T04:03:00.000Z,77.02,USD,casino,130.74,true,389.76,661.62,-271.86,2026-07-31T12:59:56.604Z
B0000976,P00081,2023-11-03T17:27:00.000Z,50.40,USD,sports,0.00,true,252.05,0.0,252.05,2026-07-31T12:59:56.604Z
B0000977,P00081,2023-10-17T12:37:00.000Z,193.44,USD,sports,0.00,true,986.46,0.0,986.46,2026-07-31T12:59:56.604Z
B0000978,P00081,2023-11-01T03:56:00.000Z,14.33,USD,casino,0.00,true,71.65,0.0,71.65,2026-07-31T12:59:56.604Z
B0000979,P00081,2023-10-12T21:54:00.000Z,11.15,USD,sports,0.00,true,56.66,0.0,56.66,2026-07-31T12:59:56.604Z
B0000980,P00081,2023-10-10T14:40:00.000Z,841.82,BRL,casino,0.00,true,841.82,0.0,841.82,2026-07-31T12:59:56.604Z
B0000981,P00081,2023-10-10T23:05:00.000Z,180.49,USD,sports,0.00,true,913.38,0.0,913.38,2026-07-31T12:59:56.604Z
B0000982,P00081,2023-10-27T12:56:00.000Z,150.43,USD,casino,0.00,true,752.49,0.0,752.49,2026-07-31T12:59:56.604Z
B0000983,P00081,2023-10-13T19:32:00.000Z,17.62,USD,casino,22.05,true,89.22,111.65,-22.43,2026-07-31T12:59:56.604Z
B0000984,P00081,2023-11-05T21:19:00.000Z,970.66,BRL,sports,0.00,true,970.66,0.0,970.66,2026-07-31T12:59:56.604Z
B0000985,P00081,2023-10-14T06:32:00.000Z,90.81,USD,sports,0.00,true,459.81,0.0,459.81,2026-07-31T12:59:56.604Z
B0000986,P00081,2023-11-09T11:03:00.000Z,194.53,USD,sports,650.66,true,972.89,3254.1,-2281.21,2026-07-31T12:59:56.604Z
B0000987,P00081,2023-10-20T19:11:00.000Z,84.34,USD,sports,230.51,true,425.59,1163.19,-737.6,2026-07-31T12:59:56.604Z
B0000988,P00082,2024-03-04T14:59:00.000Z,71.16,EUR,sports,0.00,true,374.19,0.0,374.19,2026-07-31T12:59:56.604Z
B0000989,P00082,2024-03-03T18:38:00.000Z,675.97,BRL,casino,0.00,true,675.97,0.0,675.97,2026-07-31T12:59:56.604Z
B0000990,P00082,2024-03-03T07:42:00.000Z,154.68,BRL,casino,0.00,true,154.68,0.0,154.68,2026-07-31T12:59:56.604Z
B0000991,P00082,2024-03-05T03:07:00.000Z,270.80,BRL,casino,0.00,true,270.8,0.0,270.8,2026-07-31T12:59:56.604Z
B0000992,P00082,2024-03-09T00:57:00.000Z,791.17,BRL,sports,1594.68,true,791.17,1594.68,-803.51,2026-07-31T12:59:56.604Z
B0000993,P00082,2024-02-26T11:14:00.000Z,675.82,BRL,casino,0.00,true,675.82,0.0,675.82,2026-07-31T12:59:56.604Z
B0000994,P00082,2024-03-06T12:54:00.000Z,111.47,BRL,casino,0.00,true,111.47,0.0,111.47,2026-07-31T12:59:56.604Z
B0000995,P00082,2024-02-26T08:40:00.000Z,49.94,BRL,casino,0.00,true,49.94,0.0,49.94,2026-07-31T12:59:56.604Z
B0000996,P00082,2024-03-08T13:01:00.000Z,386.81,BRL,casino,699.78,true,386.81,699.78,-312.97,2026-07-31T12:59:56.604Z
B0000997,P00082,2024-03-02T05:24:00.000Z,155.93,BRL,sports,241.97,true,155.93,241.97,-86.04,2026-07-31T12:59:56.604Z
B0000998,P00082,2024-02-26T19:26:00.000Z,358.79,BRL,casino,0.00,true,358.79,0.0,358.79,2026-07-31T12:59:56.604Z
B0000999,P00082,2024-03-03T22:49:00.000Z,5.34,BRL,sports,0.00,true,5.34,0.0,5.34,2026-07-31T12:59:56.604Z
B0001000,P00082,2024-02-28T13:56:00.000Z,535.04,BRL,casino,0.00,true,535.04,0.0,535.04,2026-07-31T12:59:56.604Z
B0001001,P00082,2024-02-26T11:38:00.000Z,398.21,BRL,sports,1382.31,true,398.21,1382.31,-984.1,2026-07-31T12:59:56.604Z
B0001002,P00082,2024-03-01T01:57:00.000Z,93.74,BRL,sports,327.81,true,93.74,327.81,-234.07,2026-07-31T12:59:56.604Z
B0001003,P00082,2024-02-29T02:52:00.000Z,987.20,BRL,sports,0.00,true,987.2,0.0,987.2,2026-07-31T12:59:56.604Z
B0001004,P00082,2024-03-06T07:00:00.000Z,236.49,BRL,casino,0.00,true,236.49,0.0,236.49,2026-07-31T12:59:56.604Z
B0001005,P00082,2024-02-26T01:21:00.000Z,48.57,BRL,sports,120.43,true,48.57,120.43,-71.86,2026-07-31T12:59:56.604Z
B0001006,P00082,2024-03-09T01:07:00.000Z,906.90,BRL,sports,1718.40,true,906.9,1718.4,-811.5,2026-07-31T12:59:56.604Z
B0001007,P00082,2024-03-01T00:36:00.000Z,36.41,BRL,casino,67.91,true,36.41,67.91,-31.5,2026-07-31T12:59:56.604Z
B0001008,P00082,2024-03-01T21:59:00.000Z,472.70,BRL,sports,0.00,true,472.7,0.0,472.7,2026-07-31T12:59:56.604Z
B0001009,P00082,2024-03-07T12:34:00.000Z,701.69,BRL,sports,0.00,true,701.69,0.0,701.69,2026-07-31T12:59:56.604Z
B0001010,P00082,2024-03-03T19:09:00.000Z,908.02,BRL,sports,1926.47,true,908.02,1926.47,-1018.45,2026-07-31T12:59:56.604Z
B0001011,P00082,2024-02-28T01:14:00.000Z,83.33,USD,casino,0.00,true,410.46,0.0,410.46,2026-07-31T12:59:56.604Z
B0001012,P00082,2024-03-04T08:42:00.000Z,397.55,BRL,sports,719.39,true,397.55,719.39,-321.84,2026-07-31T12:59:56.604Z
B0001013,P00082,2024-03-06T08:59:00.000Z,398.85,BRL,casino,0.00,true,398.85,0.0,398.85,2026-07-31T12:59:56.604Z
B0001014,P00082,2024-03-04T03:20:00.000Z,893.06,BRL,sports,1770.63,true,893.06,1770.63,-877.57,2026-07-31T12:59:56.604Z
B0001015,P00085,2023-11-01T18:23:00.000Z,184.68,BRL,sports,0.00,true,184.68,0.0,184.68,2026-07-31T12:59:56.604Z
B0001016,P00085,2023-10-29T09:27:00.000Z,889.71,BRL,sports,1299.68,true,889.71,1299.68,-409.97,2026-07-31T12:59:56.604Z
B0001017,P00085,2023-08-30T18:13:00.000Z,540.13,BRL,casino,0.00,true,540.13,0.0,540.13,2026-07-31T12:59:56.604Z
B0001018,P00085,2023-09-10T01:37:00.000Z,975.98,BRL,casino,0.00,true,975.98,0.0,975.98,2026-07-31T12:59:56.604Z
B0001019,P00085,2023-09-11T00:38:00.000Z,60.53,BRL,casino,0.00,true,60.53,0.0,60.53,2026-07-31T12:59:56.604Z
B0001020,P00085,2023-11-12T21:24:00.000Z,170.00,EUR,casino,222.36,true,897.96,1174.53,-276.57,2026-07-31T12:59:56.604Z
B0001021,P00085,2023-11-09T08:26:00.000Z,862.26,BRL,sports,0.00,true,862.26,0.0,862.26,2026-07-31T12:59:56.604Z
B0001022,P00085,2023-09-11T05:27:00.000Z,265.82,BRL,casino,802.29,true,265.82,802.29,-536.47,2026-07-31T12:59:56.604Z
B0001023,P00085,2023-10-02T12:50:00.000Z,343.22,BRL,casino,0.00,true,343.22,0.0,343.22,2026-07-31T12:59:56.604Z
B0001024,P00085,2023-11-07T18:01:00.000Z,224.63,BRL,casino,0.00,true,224.63,0.0,224.63,2026-07-31T12:59:56.604Z
B0001025,P00085,2023-08-17T07:08:00.000Z,783.32,BRL,sports,1668.63,true,783.32,1668.63,-885.31,2026-07-31T12:59:56.604Z
B0001026,P00085,2023-11-07T05:38:00.000Z,702.10,BRL,casino,1482.78,true,702.1,1482.78,-780.68,2026-07-31T12:59:56.604Z
B0001027,P00085,2023-08-30T08:54:00.000Z,14.11,BRL,sports,0.00,true,14.11,0.0,14.11,2026-07-31T12:59:56.604Z
B0001028,P00085,2023-08-16T18:27:00.000Z,297.64,BRL,casino,0.00,true,297.64,0.0,297.64,2026-07-31T12:59:56.604Z
B0001029,P00085,2023-10-28T00:01:00.000Z,314.06,BRL,sports,605.13,true,314.06,605.13,-291.07,2026-07-31T12:59:56.604Z
B0001030,P00087,2023-10-13T10:16:00.000Z,20.88,USD,casino,71.76,true,105.73,363.35,-257.62,2026-07-31T12:59:56.604Z
B0001031,P00087,2023-09-15T10:25:00.000Z,3.61,EUR,casino,0.00,true,19.31,0.0,19.31,2026-07-31T12:59:56.604Z
B0001032,P00087,2023-11-10T02:38:00.000Z,26.44,USD,casino,0.00,true,131.88,0.0,131.88,2026-07-31T12:59:56.604Z
B0001033,P00088,2023-11-21T18:54:00.000Z,276.83,BRL,sports,789.53,true,276.83,789.53,-512.7,2026-07-31T12:59:56.604Z
B0001034,P00088,2023-12-01T21:03:00.000Z,80.76,BRL,sports,0.00,true,80.76,0.0,80.76,2026-07-31T12:59:56.604Z
B0001035,P00088,2023-11-29T06:27:00.000Z,736.74,BRL,casino,0.00,true,736.74,0.0,736.74,2026-07-31T12:59:56.604Z
B0001036,P00088,2023-11-30T09:22:00.000Z,867.07,BRL,sports,0.00,true,867.07,0.0,867.07,2026-07-31T12:59:56.604Z
B0001037,P00088,2023-11-26T15:44:00.000Z,948.25,BRL,sports,1416.88,true,948.25,1416.88,-468.63,2026-07-31T12:59:56.604Z
B0001038,P00088,2023-11-29T23:17:00.000Z,256.95,BRL,sports,0.00,true,256.95,0.0,256.95,2026-07-31T12:59:56.604Z
B0001039,P00088,2023-11-21T14:21:00.000Z,432.09,BRL,sports,883.66,true,432.09,883.66,-451.57,2026-07-31T12:59:56.604Z
B0001040,P00088,2023-11-24T22:28:00.000Z,81.32,BRL,casino,133.78,true,81.32,133.78,-52.46,2026-07-31T12:59:56.604Z
B0001041,P00088,2023-11-29T15:39:00.000Z,737.80,BRL,sports,0.00,true,737.8,0.0,737.8,2026-07-31T12:59:56.604Z
B0001042,P00089,2024-03-15T14:43:00.000Z,401.15,BRL,sports,1094.48,true,401.15,1094.48,-693.33,2026-07-31T12:59:56.604Z
B0001043,P00089,2024-03-15T11:43:00.000Z,195.67,BRL,sports,0.00,true,195.67,0.0,195.67,2026-07-31T12:59:56.604Z
B0001044,P00089,2024-03-15T18:04:00.000Z,356.86,BRL,casino,873.83,true,356.86,873.83,-516.97,2026-07-31T12:59:56.604Z
B0001045,P00089,2024-03-15T02:24:00.000Z,258.66,BRL,sports,0.00,true,258.66,0.0,258.66,2026-07-31T12:59:56.604Z
B0001046,P00089,2024-03-15T03:54:00.000Z,505.53,BRL,sports,1332.32,true,505.53,1332.32,-826.79,2026-07-31T12:59:56.604Z
B0001047,P00089,2024-03-15T10:45:00.000Z,138.08,EUR,casino,0.00,true,734.6,0.0,734.6,2026-07-31T12:59:56.604Z
B0001048,P00089,2024-03-15T19:22:00.000Z,290.17,BRL,sports,0.00,true,290.17,0.0,290.17,2026-07-31T12:59:56.604Z
B0001049,P00089,2024-03-15T03:27:00.000Z,917.21,BRL,sports,0.00,true,917.21,0.0,917.21,2026-07-31T12:59:56.604Z
B0001050,P00089,2024-03-15T09:39:00.000Z,879.61,BRL,sports,0.00,true,879.61,0.0,879.61,2026-07-31T12:59:56.604Z
