deposit_id,player_id,deposit_ts,amount,currency,status,is_currency_valid,is_confirmed,amount_brl,_ingested_at
D0000573,P00139,2023-11-07T02:08:00.000Z,1307.73,BRL,confirmed,true,true,1307.73,2026-07-31T13:00:01.297Z
D0000142,P00036,2023-12-03T06:58:00.000Z,796.32,BRL,confirmed,true,true,796.32,2026-07-31T13:00:01.297Z
D0000342,P00091,2023-09-17T07:36:00.000Z,369.75,USD,confirmed,true,true,1877.68,2026-07-31T13:00:01.297Z
D0000960,P00217,2024-01-31T00:22:00.000Z,1647.41,BRL,confirmed,true,true,1647.41,2026-07-31T13:00:01.297Z
D0000459,P00117,2024-02-10T04:14:00.000Z,397.43,USD,confirmed,true,true,1951.13,2026-07-31T13:00:01.297Z
D0000063,P00020,2024-02-03T01:24:00.000Z,278.05,BRL,confirmed,true,true,278.05,2026-07-31T13:00:01.297Z
D0000207,P00053,2024-03-05T17:00:00.000Z,89.10,BRL,confirmed,true,true,89.1,2026-07-31T13:00:01.297Z
D0000624,P00143,2024-02-09T23:41:00.000Z,640.51,BRL,confirmed,true,true,640.51,2026-07-31T13:00:01.297Z
D0001029,P00223,2024-02-23T07:29:00.000Z,834.17,BRL,confirmed,true,true,834.17,2026-07-31T13:00:01.297Z
D0000819,P00193,2024-02-20T20:07:00.000Z,1011.33,BRL,failed,true,false,1011.33,2026-07-31T13:00:01.297Z
D0000785,P00187,2023-10-22T15:57:00.000Z,140.79,EUR,confirmed,true,true,749.73,2026-07-31T13:00:01.297Z
D0000064,P00020,2024-03-12T09:34:00.000Z,1170.87,BRL,confirmed,true,true,1170.87,2026-07-31T13:00:01.297Z
D0000616,P00143,2024-02-08T02:04:00.000Z,553.57,BRL,failed,true,false,553.57,2026-07-31T13:00:01.297Z
D0000848,P00195,2023-10-16T09:09:00.000Z,74.00,EUR,confirmed,true,true,396.02,2026-07-31T13:00:01.297Z
D0000617,P00143,2024-02-18T14:06:00.000Z,441.30,BRL,confirmed,true,true,441.3,2026-07-31T13:00:01.297Z
D0000863,P00198,2023-12-11T19:57:00.000Z,131.39,EUR,confirmed,true,true,693.31,2026-07-31T13:00:01.297Z
D0000619,P00143,2024-02-03T17:01:00.000Z,187.30,BRL,confirmed,true,true,187.3,2026-07-31T13:00:01.297Z
D0000508,P00130,2023-11-16T23:02:00.000Z,529.16,BRL,confirmed,true,true,529.16,2026-07-31T13:00:01.297Z
D0000112,P00029,2023-12-09T06:47:00.000Z,1653.89,BRL,confirmed,true,true,1653.89,2026-07-31T13:00:01.297Z
D0000390,P00102,2024-01-28T08:36:00.000Z,134.13,EUR,confirmed,true,true,704.33,2026-07-31T13:00:01.297Z
D0001120,P00249,2023-11-27T11:51:00.000Z,213.69,EUR,confirmed,true,true,1116.91,2026-07-31T13:00:01.297Z
D0000742,P00172,2024-01-29T10:40:00.000Z,46.73,EUR,confirmed,true,true,245.81,2026-07-31T13:00:01.297Z
D0000910,P00212,2024-02-01T11:24:00.000Z,401.99,BRL,confirmed,true,true,401.99,2026-07-31T13:00:01.297Z
D0000415,P00111,2023-12-15T18:35:00.000Z,321.21,USD,confirmed,true,true,1633.38,2026-07-31T13:00:01.297Z
D0000277,P00071,2023-10-20T04:44:00.000Z,248.00,EUR,confirmed,true,true,1320.65,2026-07-31T13:00:01.297Z
D0000999,P00219,2024-02-24T11:12:00.000Z,448.20,BRL,confirmed,true,true,448.2,2026-07-31T13:00:01.297Z
D0000215,P00054,2023-11-24T14:18:00.000Z,1377.47,BRL,confirmed,true,true,1377.47,2026-07-31T13:00:01.297Z
D0001020,P00222,2023-11-16T17:43:00.000Z,812.16,BRL,confirmed,true,true,812.16,2026-07-31T13:00:01.297Z
D0000068,P00021,2023-10-26T17:18:00.000Z,211.21,BRL,confirmed,true,true,211.21,2026-07-31T13:00:01.297Z
D0000665,P00153,2024-03-09T04:45:00.000Z,45.38,USD,confirmed,true,true,218.19,2026-07-31T13:00:01.297Z
D0000343,P00092,2024-03-21T01:28:00.000Z,1340.40,BRL,confirmed,true,true,1340.4,2026-07-31T13:00:01.297Z
D0001096,P00244,2023-10-03T01:42:00.000Z,938.78,BRL,confirmed,true,true,938.78,2026-07-31T13:00:01.297Z
D0000323,P00082,2024-02-26T08:49:00.000Z,696.55,BRL,confirmed,true,true,696.55,2026-07-31T13:00:01.297Z
D0001103,P00246,2024-01-12T02:54:00.000Z,601.93,BRL,confirmed,true,true,601.93,2026-07-31T13:00:01.297Z
D0000550,P00137,2023-10-12T10:08:00.000Z,241.59,BRL,pending,true,false,241.59,2026-07-31T13:00:01.297Z
D0000641,P00145,2023-09-08T12:18:00.000Z,1855.97,BRL,confirmed,true,true,1855.97,2026-07-31T13:00:01.297Z
D0000546,P00136,2023-11-15T20:23:00.000Z,579.42,BRL,confirmed,true,true,579.42,2026-07-31T13:00:01.297Z
D0000780,P00187,2023-10-16T03:37:00.000Z,1941.35,BRL,confirmed,true,true,1941.35,2026-07-31T13:00:01.297Z
D0000632,P00144,2023-12-21T16:31:00.000Z,89.22,EUR,confirmed,true,true,474.86,2026-07-31T13:00:01.297Z
D0000325,P00082,2024-03-08T16:40:00.000Z,1788.03,BRL,confirmed,true,true,1788.03,2026-07-31T13:00:01.297Z
D0000401,P00105,2023-12-03T21:05:00.000Z,1244.00,BRL,confirmed,true,true,1244.0,2026-07-31T13:00:01.297Z
D0000594,P00142,2024-01-31T09:10:00.000Z,1149.23,BRL,confirmed,true,true,1149.23,2026-07-31T13:00:01.297Z
D0000361,P00095,2023-11-02T11:44:00.000Z,146.19,EUR,confirmed,true,true,775.41,2026-07-31T13:00:01.297Z
D0000500,P00126,2024-02-22T03:01:00.000Z,248.82,USD,confirmed,true,true,1222.89,2026-07-31T13:00:01.297Z
D0000821,P00193,2024-02-21T23:33:00.000Z,1192.07,BRL,confirmed,true,true,1192.07,2026-07-31T13:00:01.297Z
D0000731,P00169,2023-11-17T02:14:00.000Z,741.90,BRL,confirmed,true,true,741.9,2026-07-31T13:00:01.297Z
D0000185,P00046,2023-08-05T15:39:00.000Z,1805.89,BRL,failed,true,false,1805.89,2026-07-31T13:00:01.297Z
D0000449,P00115,2023-11-04T19:50:00.000Z,262.78,EUR,failed,true,false,1394.44,2026-07-31T13:00:01.297Z
D0001102,P00246,2024-02-02T17:25:00.000Z,1371.90,BRL,pending,true,false,1371.9,2026-07-31T13:00:01.297Z
D0000065,P00021,2023-11-02T19:39:00.000Z,613.23,BRL,confirmed,true,true,613.23,2026-07-31T13:00:01.297Z
D0000092,P00026,2024-03-05T20:44:00.000Z,126.82,EUR,confirmed,true,true,669.66,2026-07-31T13:00:01.297Z
D0000673,P00153,2024-03-09T09:48:00.000Z,103.07,USD,confirmed,true,true,495.57,2026-07-31T13:00:01.297Z
D0000180,P00044,2023-09-24T03:29:00.000Z,770.33,BRL,confirmed,true,true,770.33,2026-07-31T13:00:01.297Z
D0000262,P00069,2024-02-20T00:35:00.000Z,16.93,USD,confirmed,true,true,83.0,2026-07-31T13:00:01.297Z
D0000169,P00043,2023-12-29T18:36:00.000Z,781.93,BRL,failed,true,false,781.93,2026-07-31T13:00:01.297Z
D0001115,P00247,2024-02-13T12:24:00.000Z,1402.77,BRL,confirmed,true,true,1402.77,2026-07-31T13:00:01.297Z
D0000799,P00189,2023-11-02T02:25:00.000Z,77.41,EUR,confirmed,true,true,410.59,2026-07-31T13:00:01.297Z
D0000547,P00136,2023-12-20T02:23:00.000Z,640.13,BRL,confirmed,true,true,640.13,2026-07-31T13:00:01.297Z
D0000134,P00033,2024-03-19T01:51:00.000Z,953.53,BRL,failed,true,false,953.53,2026-07-31T13:00:01.297Z
D0000247,P00066,2023-12-25T08:39:00.000Z,76.50,USD,confirmed,true,true,383.58,2026-07-31T13:00:01.297Z
D0000984,P00218,2023-10-11T03:04:00.000Z,98.20,BRL,confirmed,true,true,98.2,2026-07-31T13:00:01.297Z
D0000545,P00136,2023-12-04T05:54:00.000Z,277.85,BRL,confirmed,true,true,277.85,2026-07-31T13:00:01.297Z
D0001081,P00241,2023-12-25T04:12:00.000Z,1815.15,BRL,confirmed,true,true,1815.15,2026-07-31T13:00:01.297Z
D0000355,P00094,2023-11-14T14:44:00.000Z,279.77,BRL,confirmed,true,true,279.77,2026-07-31T13:00:01.297Z
D0000947,P00216,2023-11-08T19:52:00.000Z,973.47,BRL,pending,true,false,973.47,2026-07-31T13:00:01.297Z
D0001138,P00247,2024-01-01T22:24:00.000Z,80.46,USD,confirmed,true,true,397.58,2026-07-31T13:00:01.297Z
D0000599,P00142,2024-03-18T23:09:00.000Z,1078.41,BRL,confirmed,true,true,1078.41,2026-07-31T13:00:01.297Z
D0000260,P00068,2023-11-11T19:05:00.000Z,224.69,USD,confirmed,true,true,1120.71,2026-07-31T13:00:01.297Z
D0001088,P00241,2023-12-25T20:59:00.000Z,226.36,BRL,confirmed,true,true,226.36,2026-07-31T13:00:01.297Z
D0000788,P00188,2023-10-15T17:26:00.000Z,224.66,EUR,failed,true,false,1200.81,2026-07-31T13:00:01.297Z
D0000839,P00194,2023-12-24T16:52:00.000Z,171.08,USD,confirmed,true,true,859.55,2026-07-31T13:00:01.297Z
D0000810,P00192,2024-01-20T21:02:00.000Z,1358.96,BRL,confirmed,true,true,1358.96,2026-07-31T13:00:01.297Z
