touchpoint_id,player_id,campaign_id,channel,event_ts,event_type,_source_file,_ingested_at
T0000107,P00167,C001,email,2024-01-14T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000311,P00250,C004,email,2024-02-16T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001006,P00021,C011,push,2024-02-21T16:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000927,P00090,C010,email,2024-01-30T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000336,P00217,C004,email,2024-02-23T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001004,P00021,C011,push,2024-02-19T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000085,P00012,C001,email,2024-01-06T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000964,P00120,C010,email,2024-02-05T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001048,P00168,C011,push,2024-02-21T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001220,P00224,C012,email,2024-03-09T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000231,P00037,C003,push,2024-02-14T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000444,P00070,C005,push,2024-02-12T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001130,P00131,C012,email,2024-02-20T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001212,P00062,C012,email,2024-02-24T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001232,P00231,C012,email,2024-03-02T02:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001150,P00198,C012,email,2024-03-02T21:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000062,P00155,C001,email,2024-01-11T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000535,P00030,C006,email,2024-03-16T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000986,P00165,C011,push,2024-02-17T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000411,P00034,C005,push,2024-02-16T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000071,P00201,C001,email,2024-01-13T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000785,P00140,C008,sms,2023-12-26T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000342,P00003,C004,email,2024-02-11T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000267,P00181,C003,push,2024-02-13T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000456,P00104,C005,push,2024-02-26T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001234,P00046,C012,email,2024-02-24T02:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000858,P00224,C009,sms,2024-01-29T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000779,P00064,C008,sms,2024-01-11T16:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000198,P00202,C002,push,2024-01-25T09:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001034,P00227,C011,push,2024-02-13T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000297,P00099,C004,email,2024-02-04T20:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000111,P00035,C001,email,2024-01-20T23:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001242,P00017,C012,email,2024-03-06T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000038,P00091,C001,email,2024-01-13T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001180,P00182,C012,email,2024-02-28T18:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000478,P00119,C005,push,2024-02-13T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000690,P00231,C007,email,2023-09-02T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001076,P00154,C011,push,2024-02-16T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000868,P00164,C009,sms,2024-01-18T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000410,P00248,C005,push,2024-02-11T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000446,P00216,C005,push,2024-03-11T10:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001256,P00027,C012,email,2024-03-03T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001140,P00170,C012,email,2024-03-03T19:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001223,P00097,C012,email,2024-02-24T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001001,P00245,C011,push,2024-02-23T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001205,P00132,C012,email,2024-03-24T00:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000564,P00236,C006,email,2024-03-04T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000875,P00048,C009,sms,2024-01-26T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000185,P00245,C002,push,2024-01-16T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000275,P00076,C003,push,2024-02-24T15:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000196,P00202,C002,push,2024-01-24T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000394,P00177,C004,email,2024-02-14T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000018,P00022,C001,email,2024-01-25T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000403,P00042,C005,push,2024-02-25T14:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000270,P00225,C003,push,2024-02-03T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001000,P00245,C011,push,2024-02-21T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001041,P00138,C011,push,2024-02-17T21:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000470,P00202,C005,push,2024-02-18T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000859,P00224,C009,sms,2024-01-30T19:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000758,P00123,C008,sms,2023-12-21T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000397,P00199,C004,email,2024-02-17T00:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000972,P00182,C010,email,2024-01-24T00:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000219,P00131,C003,push,2024-02-04T14:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001252,P00043,C012,email,2024-03-13T08:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001008,P00108,C011,push,2024-02-22T21:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000869,P00164,C009,sms,2024-01-18T23:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000094,P00240,C001,email,2024-01-24T19:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000475,P00200,C005,push,2024-02-17T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001090,P00210,C011,push,2024-02-13T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000384,P00247,C004,email,2024-02-04T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000652,P00048,C007,email,2023-09-02T20:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000301,P00241,C004,email,2024-02-04T12:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000169,P00137,C002,push,2024-02-23T21:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000022,P00199,C001,email,2024-01-07T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000416,P00179,C005,push,2024-02-15T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000740,P00061,C008,sms,2023-12-27T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000452,P00189,C005,push,2024-02-26T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000620,P00107,C006,email,2024-03-02T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000199,P00017,C002,push,2024-01-25T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000352,P00203,C004,email,2024-02-10T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001117,P00235,C012,email,2024-03-25T07:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000959,P00054,C010,email,2024-01-24T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000120,P00082,C002,push,2024-01-13T00:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000389,P00015,C004,email,2024-02-22T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000442,P00230,C005,push,2024-03-03T23:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000030,P00108,C001,email,2024-01-12T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000982,P00104,C011,push,2024-02-06T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001182,P00213,C012,email,2024-02-29T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000911,P00079,C010,email,2024-02-20T03:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001260,P00099,C012,email,2024-03-18T18:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000291,P00086,C004,email,2024-02-04T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000536,P00077,C006,email,2024-03-08T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000216,P00167,C003,push,2024-02-13T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001055,P00020,C011,push,2024-02-09T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000323,P00240,C004,email,2024-02-22T02:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000346,P00146,C004,email,2024-02-21T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000061,P00164,C001,email,2024-01-17T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000404,P00121,C005,push,2024-02-15T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001024,P00201,C011,push,2024-02-24T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000749,P00020,C008,sms,2024-01-07T01:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000624,P00131,C007,email,2023-08-23T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000012,P00023,C001,email,2024-01-11T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001196,P00151,C012,email,2024-02-20T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000861,P00141,C009,sms,2024-01-30T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000938,P00167,C010,email,2024-01-21T05:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000218,P00131,C003,push,2024-02-04T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000388,P00067,C004,email,2024-02-04T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000901,P00243,C010,email,2024-01-20T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000309,P00034,C004,email,2024-02-20T11:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001224,P00097,C012,email,2024-02-25T00:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001111,P00112,C011,push,2024-02-21T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000612,P00059,C006,email,2024-03-01T13:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000924,P00015,C010,email,2024-02-03T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000768,P00153,C008,sms,2024-01-07T16:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000383,P00048,C004,email,2024-02-07T14:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000949,P00158,C010,email,2024-02-09T07:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000947,P00025,C010,email,2024-01-23T07:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000826,P00111,C009,sms,2024-01-30T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000368,P00191,C004,email,2024-02-06T18:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000186,P00121,C002,push,2024-01-14T21:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000298,P00207,C004,email,2024-02-14T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000603,P00138,C006,email,2024-03-19T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000376,P00021,C004,email,2024-02-19T03:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000483,P00079,C005,push,2024-02-20T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001126,P00063,C012,email,2024-02-24T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000034,P00061,C001,email,2024-01-14T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000647,P00089,C007,email,2023-08-25T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000131,P00209,C002,push,2024-01-30T08:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000241,P00217,C003,push,2024-02-15T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000082,P00244,C001,email,2024-01-09T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000622,P00106,C006,email,2024-03-18T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001114,P00045,C012,email,2024-03-02T19:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
